Parcel,St Number,St Name,City,County,State,Country,meter count,Notes,Built Yr,Effective Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6656,619,MARCELLA DR,Kinston,Lenoir,NC,USA,1,,1953,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6667,621,MARCELLA DR,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14671,623,MARCELLA DR,Kinston,Lenoir,NC,USA,1,,1953,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14764,1100,MARGARET LN,Kinston,Lenoir,NC,USA,1,,1959,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14786,1102,MARGARET LN,Kinston,Lenoir,NC,USA,1,,1976,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10775,1103,MARGARET LN,Kinston,Lenoir,NC,USA,1,,1976,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238,1105,MARGARET LN,Kinston,Lenoir,NC,USA,1,,1975,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14072,1106,MARGARET LN,Kinston,Lenoir,NC,USA,1,,1977,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631,1107,MARGARET LN,Kinston,Lenoir,NC,USA,1,,1975,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13673,1108,MARGARET LN,Kinston,Lenoir,NC,USA,1,,1975,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13284,1109,MARGARET LN,Kinston,Lenoir,NC,USA,1,,1976,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4876,1110,MARGARET LN,Kinston,Lenoir,NC,USA,1,,1974,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13847,1111,MARGARET LN,Kinston,Lenoir,NC,USA,1,,1975,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7881,404,MARILYN DR,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12247,405,MARILYN DR,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12248,407,MARILYN DR,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5851,500,MARILYN DR,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12249,501,MARILYN DR,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12250,503,MARILYN DR,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12246,504,MARILYN DR,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12251,505,MARILYN DR,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12245,506,MARILYN DR,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12252,507,MARILYN DR,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12244,508,MARILYN DR,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12253,509,MARILYN DR,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12254,511,MARILYN DR,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6649,600,MARILYN DR,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10375,601,MARILYN DR,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12256,602,MARILYN DR,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12255,603,MARILYN DR,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12241,2103,MARSHA  AVE,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12240,2102,MARSHA AVE,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12239,2104,MARSHA AVE,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11771,2105,MARSHA AVE,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9496,2106,MARSHA AVE,Kinston,Lenoir,NC,USA,1,,1953,1927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8720,2107,MARSHA AVE,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5440,1802,MARSHBURN CIR,Kinston,Lenoir,NC,USA,1,,1977,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6421,1803,MARSHBURN CIR,Kinston,Lenoir,NC,USA,1,,1976,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9385,1804,MARSHBURN CIR,Kinston,Lenoir,NC,USA,1,,1975,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,504,MARTIN DR,Kinston,Lenoir,NC,USA,1,,1971,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11736,505,MARTIN DR,Kinston,Lenoir,NC,USA,1,,1969,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13609,507,MARTIN DR,Kinston,Lenoir,NC,USA,1,,1971,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9027,509,MARTIN DR,Kinston,Lenoir,NC,USA,1,,1970,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13511,513,MARTIN DR,Kinston,Lenoir,NC,USA,1,,1976,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5692,601,MARTIN DR,Kinston,Lenoir,NC,USA,1,,1973,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10858,603,MARTIN DR,Kinston,Lenoir,NC,USA,1,,1972,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6578,605,MARTIN DR,Kinston,Lenoir,NC,USA,1,,1972,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9949,607,MARTIN DR,Kinston,Lenoir,NC,USA,1,,1973,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12714,609,MARTIN DR,Kinston,Lenoir,NC,USA,1,,1970,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10812,611,MARTIN DR,Kinston,Lenoir,NC,USA,1,,1970,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10659,612,MARTIN DR,Kinston,Lenoir,NC,USA,1,,1972,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12427,613,MARTIN DR,Kinston,Lenoir,NC,USA,1,,1972,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14854,614,MARTIN DR,Kinston,Lenoir,NC,USA,1,,1971,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13600,618,MARTIN DR,Kinston,Lenoir,NC,USA,1,,1970,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8717,620,MARTIN DR,Kinston,Lenoir,NC,USA,1,,1970,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7613,622,MARTIN DR,Kinston,Lenoir,NC,USA,1,,1901,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5421,700,MARTIN DR,Kinston,Lenoir,NC,USA,1,,1972,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2924,900,MASSEY DR,Kinston,Lenoir,NC,USA,1,,1968,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2877,901,MASSEY DR,Kinston,Lenoir,NC,USA,1,,1965,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,910,MASSEY DR,Kinston,Lenoir,NC,USA,1,,1965,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3033,911,MASSEY DR,Kinston,Lenoir,NC,USA,1,,1969,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,916,MASSEY DR,Kinston,Lenoir,NC,USA,1,,1970,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,917,MASSEY DR,Kinston,Lenoir,NC,USA,1,,1966,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3417,920,MASSEY DR,Kinston,Lenoir,NC,USA,1,,1970,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,921,MASSEY DR,Kinston,Lenoir,NC,USA,1,,1969,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501,926,MASSEY DR,Kinston,Lenoir,NC,USA,1,,1970,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,1001,MASSEY DR,Kinston,Lenoir,NC,USA,1,,1969,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1001,MASSEY DR,Kinston,Lenoir,NC,USA,1,,1964,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3331,1005,MASSEY DR,Kinston,Lenoir,NC,USA,1,,1963,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,1011,MASSEY DR,Kinston,Lenoir,NC,USA,1,,1963,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3798,1012,MASSEY DR,Kinston,Lenoir,NC,USA,1,,1964,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3558,1103,MASSEY DR,Kinston,Lenoir,NC,USA,1,,1963,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3791,1104,MASSEY DR,Kinston,Lenoir,NC,USA,1,,1963,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,1107,MASSEY DR,Kinston,Lenoir,NC,USA,1,,1964,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,1108,MASSEY DR,Kinston,Lenoir,NC,USA,1,,1964,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8433,1307,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1946,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13670,1309,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1942,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13990,1311,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1951,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,1400,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1943,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10160,1401,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1950,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11008,1402,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1959,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12163,1404,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1948,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11389,1407,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1938,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061,1408,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1935,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5949,1409,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1940,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10735,1410,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1940,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686,1411,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1901,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14252,1412,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1940,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14473,1414,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1951,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6906,1415,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1957,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10836,1416,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1950,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9624,1418,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1956,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13453,1419,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1901,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11969,1420,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1956,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13049,1422,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1945,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14850,1424,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1948,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13458,1503,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1944,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12005,1506,MCADOO ST,Kinston,Lenoir,NC,USA,1,,1946,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10451,705,MCCASKILL DR,Kinston,Lenoir,NC,USA,1,,1976,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10452,709,MCCASKILL DR,Kinston,Lenoir,NC,USA,1,,1977,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34538,803,MCCASKILL DR,Kinston,Lenoir,NC,USA,1,,1901,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34534,806,MCCASKILL DR,Kinston,Lenoir,NC,USA,1,,1901,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10541,1103,MEADOWOOD DR,Kinston,Lenoir,NC,USA,1,,1956,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14787,1105,MEADOWOOD DR,Kinston,Lenoir,NC,USA,1,,1954,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12396,1107,MEADOWOOD DR,Kinston,Lenoir,NC,USA,1,,1956,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13347,1202,MEADOWOOD DR,Kinston,Lenoir,NC,USA,1,,1954,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7559,1204,MEADOWOOD DR,Kinston,Lenoir,NC,USA,1,,1954,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7803,1205,MEADOWOOD DR,Kinston,Lenoir,NC,USA,1,,1953,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8276,1206,MEADOWOOD DR,Kinston,Lenoir,NC,USA,1,,1954,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13880,1208,MEADOWOOD DR,Kinston,Lenoir,NC,USA,1,,1953,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8450,1211,MEADOWOOD DR,Kinston,Lenoir,NC,USA,1,,1953,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13850,1212,MEADOWOOD DR,Kinston,Lenoir,NC,USA,1,,1953,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10362,1210,MEADOWS DR,Kinston,Lenoir,NC,USA,1,,1954,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9094,600,MEADOWS LN,Kinston,Lenoir,NC,USA,1,,1972,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9162,602,MEADOWS LN,Kinston,Lenoir,NC,USA,1,,1972,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8099,603,MEADOWS LN,Kinston,Lenoir,NC,USA,1,,1970,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13719,604,MEADOWS LN,Kinston,Lenoir,NC,USA,1,,1971,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13215,605,MEADOWS LN,Kinston,Lenoir,NC,USA,1,,1970,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10987,606,MEADOWS LN,Kinston,Lenoir,NC,USA,1,,1970,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8247,607,MEADOWS LN,Kinston,Lenoir,NC,USA,1,,1970,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9261,608,MEADOWS LN,Kinston,Lenoir,NC,USA,1,,1970,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6405,1209,MEADOWWOOD DR,Kinston,Lenoir,NC,USA,1,,1956,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,1521,MEMORY  LN,Kinston,Lenoir,NC,USA,1,,1973,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,1508,MEMORY LN,Kinston,Lenoir,NC,USA,1,,1973,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,1514,MEMORY LN,Kinston,Lenoir,NC,USA,1,,1971,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3787,1517,MEMORY LN,Kinston,Lenoir,NC,USA,1,,1976,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,1526,MEMORY LN,Kinston,Lenoir,NC,USA,1,,1971,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2882,1530,MEMORY LN,Kinston,Lenoir,NC,USA,1,,1977,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3195,1535,MEMORY LN,Kinston,Lenoir,NC,USA,1,,1969,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,1545,MEMORY LN,Kinston,Lenoir,NC,USA,1,,1966,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5328,603,MERIWETHER LN,Kinston,Lenoir,NC,USA,1,,1954,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9681,604,MERIWETHER LN,Kinston,Lenoir,NC,USA,1,,1955,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7716,605,MERIWETHER LN,Kinston,Lenoir,NC,USA,1,,1954,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7637,606,MERIWETHER LN,Kinston,Lenoir,NC,USA,1,,1953,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5265,607,MERIWETHER LN,Kinston,Lenoir,NC,USA,1,,1953,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12964,608,MERIWETHER LN,Kinston,Lenoir,NC,USA,1,,1953,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8408,609,MERIWETHER LN,Kinston,Lenoir,NC,USA,1,,1953,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5690,610,MERIWETHER LN,Kinston,Lenoir,NC,USA,1,,1953,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7220,611,MERIWETHER LN,Kinston,Lenoir,NC,USA,1,,1953,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6889,612,MERIWETHER LN,Kinston,Lenoir,NC,USA,1,,1953,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8737,613,MERIWETHER LN,Kinston,Lenoir,NC,USA,1,,1953,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4633,614,MERIWETHER LN,Kinston,Lenoir,NC,USA,1,,1952,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13578,615,MERIWETHER LN,Kinston,Lenoir,NC,USA,1,,1953,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5948,616,MERIWETHER LN,Kinston,Lenoir,NC,USA,1,,1953,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
